Cat.,Zaneen Model #,Series,Description, CAD MSRP  ,USD MSRP 
D,D5-3005CRE,DRESS,Rectangular Wall - 2x60W Incand or 23W CFL - E26 - Cream,540.00,432.00
D,D5-3005TUR,DRESS,Rectangular Wall - 2x60W Incand or 23W CFL - E26 - Turquoise,540.00,432.00
D,D5-3006WHI,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - White,1254.00,1002.00
D,D5-3006RED,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Red,1254.00,1002.00
D,D5-3006BLK,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Black,1254.00,1002.00
D,D5-3006CRE,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Cream,1254.00,1002.00
D,D5-3006TUR,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Turquoise,1254.00,1002.00
D,D5-3007WHI,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - White,1442.00,1152.00
D,D5-3007RED,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Red,1442.00,1152.00
D,D5-3007BLK,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Black,1442.00,1152.00
D,D5-3007CRE,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Cream,1442.00,1152.00
D,D5-3007TUR,DRESS,Wall - 6x40W Incand or 9W CFL - E26 - Turquoise,1442.00,1152.00
D,D5-4000WHI,DRESS,Small Table Lamp - 1x60W - G9 - White,430.00,346.00
D,D5-4000RED,DRESS,Small Table Lamp - 1x60W - G9 - Red,430.00,346.00
D,D5-4000BLK,DRESS,Small Table Lamp - 1x60W - G9 - Black,430.00,346.00
D,D5-4000CRE,DRESS,Small Table Lamp - 1x60W - G9 - Cream,430.00,346.00
D,D5-4000TUR,DRESS,Small Table Lamp - 1x60W - G9 - Turquoise,430.00,346.00
D,D5-4001WHI,DRESS,Medium - Table Lamp - 1x100W - E26 - White,660.00,532.00
D,D5-4001RED,DRESS,Medium - Table Lamp - 1x100W - E26 - Red,660.00,532.00
D,D5-4001BLK,DRESS,Medium - Table Lamp - 1x100W - E26 - Black,660.00,532.00
D,D5-4001CRE,DRESS,Medium - Table Lamp - 1x100W - E26 - Cream,660.00,532.00
D,D5-4001TUR,DRESS,Medium - Table Lamp - 1x100W - E26 - Turquoise,660.00,532.00
D,D5-4002WHI,DRESS,Small Floor Lamp - 1x150W - E26 - White,2460.00,1962.00
D,D5-4002RED,DRESS,Small Floor Lamp - 1x150W - E26 - Red,2460.00,1962.00
D,D5-4002BLK,DRESS,Small Floor Lamp - 1x150W - E26 - Black,2460.00,1962.00
D,D5-4002CRE,DRESS,Small Floor Lamp - 1x150W - E26 - Cream,2460.00,1962.00
D,D5-4002TUR,DRESS,Small Floor Lamp - 1x150W - E26 - Turquoise,2460.00,1962.00
D,D5-4003WHI,DRESS,Large Floor Lamp - 1x150W - E26 - White,5150.00,4048.00
D,D5-4003RED,DRESS,Large Floor Lamp - 1x150W - E26 - Red,5150.00,4048.00
D,D5-4003BLK,DRESS,Large Floor Lamp - 1x150W - E26 - Black,5150.00,4048.00
D,D5-4003CRE,DRESS,Large Floor Lamp - 1x150W - E26 - Cream,5150.00,4048.00
D,D5-4003TUR,DRESS,Large Floor Lamp - 1x150W - E26 - Turquoise,5150.00,4048.00
D,D5-1017WHI,TALI,Suspension LAMP - 1x15W CFL - E26 - White,738.00,590.00
D,D5-1017BEI,TALI,Suspension LAMP - 1x15W CFL - E26 - Beige,738.00,590.00
D,D5-1018WHI,TALI,Suspension LAMP - 1x32W CFL - E26 - White,1518.00,1212.00
D,D5-1018BEI,TALI,Suspension LAMP - 1x32W CFL - E26 - Beige,1518.00,1212.00
D,D5-1019WHI,TALI,Suspension LAMP - 1x32W CFL - E26 - White,1736.00,1382.00
D,D5-1019BEI,TALI,Suspension LAMP - 1x32W CFL - E26 - Beige,1736.00,1382.00
D,D5-3008WHI,TALI,Small Wall - 1x15W CFL - E26 - White,378.00,304.00
D,D5-3008BEI,TALI,Small Wall - 1x15W CFL - E26 -  Beige,378.00,304.00
D,D5-3009WHI,TALI,Medium Wall - 1x15W CFL - E26 - White,514.00,410.00
D,D5-3009BEI,TALI,Medium Wall - 1x15W CFL - E26 - Beige,514.00,410.00
D,D5-3010WHI,TALI,Large Wall - 1x15W CFL - E26 - White,766.00,610.00
D,D5-3010BEI,TALI,Large Wall - 1x15W CFL - E26 - Beige,766.00,610.00
D,D5-4004WHI,TALI,Table Lamp - 1x15W CFL - E26 - White,890.00,712.00
D,D5-4004BEI,TALI,Table Lamp - 1x15W CFL - E26 - Beige,890.00,712.00
D,D5-4005WHI,TALI,Floor Lamp - 1x23W CFL - E26 - White,1982.00,1578.00
D,D5-4005BEI,TALI,Floor Lamp - 1x23W CFL - E26 - Beige,2064.00,1660.00
D,D5-1020WHI,EXCENTRICA,Medium Suspension - 1x100W Incand or 32W CFL - E26 - White,744.00,594.00
D,D5-1020RED,EXCENTRICA,Medium Suspension - 1x100W Incand or 32W CFL - E26 - Red,744.00,594.00
D,D5-1020BLK,EXCENTRICA,Medium Suspension - 1x100W Incand or 32W CFL - E26 - Black,744.00,594.00
D,D5-1021WHI,EXCENTRICA,Large Suspension - 1x150W Incand or 32W CFL - E26 - White,2182.00,1726.00
D,D5-1021RED,EXCENTRICA,Large Suspension - 1x150W Incand or 32W CFL - E26 - Red,2182.00,1726.00
D,D5-1021BLK,EXCENTRICA,Large Suspension - 1x150W Incand or 32W CFL - E26 - Black,2182.00,1726.00
D,D5-3011WHI,EXCENTRICA,Wall - 1x60W - E12 - White,414.00,330.00
D,D5-3011RED,EXCENTRICA,Wall - 1x60W - E12 - Red,414.00,330.00
D,D5-3011BLK,EXCENTRICA,Wall - 1x60W - E12 - Black,414.00,330.00
D,D5-3011BRA,EXCENTRICA Essence,Wall - 1x60W - E12 - Brass ,480.00,384.00
D,D5-3011PWT,EXCENTRICA Essence,Wall - 1x60W - E12 - Pewter,480.00,384.00
D,D5-4006WHI,EXCENTRICA,Table Lamp - 1x60W Incand or 23W CFL - E26 - White,1290.00,1024.00
D,D5-4006RED,EXCENTRICA,Table Lamp - 1x60W Incand or 23W CFL - E26 - Red,1290.00,1024.00
D,D5-4006BLK,EXCENTRICA,Table Lamp - 1x60W Incand or 23W CFL - E26 - Black,1290.00,1024.00
D,D5-4007WHI,EXCENTRICA,Table Lamp - 1x60W - E12 - White,564.00,448.00
D,D5-4007RED,EXCENTRICA,Table Lamp - 1x60W - E12 - Red,564.00,448.00
D,D5-4007BLK,EXCENTRICA,Table Lamp - 1x60W - E12 - Black,564.00,448.00
D,D5-4007BRW,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Brass - White Marble,686.00,548.00
D,D5-4007BRB,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Brass - Black Marble,686.00,548.00
D,D5-4007PWW,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Pewter - White Marble,686.00,548.00
D,D5-4007PWB,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Pewter - Black Marble,686.00,548.00
D,D5-4008WHI,EXCENTRICA,Table Lamp - 1x60W - E12 - White,886.00,702.00
D,D5-4008RED,EXCENTRICA,Table Lamp - 1x60W - E12 - Red,886.00,702.00
D,D5-4008BLK,EXCENTRICA,Table Lamp - 1x60W - E12 - Black,886.00,702.00
D,D5-4008BRW,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Brass - White Marble,966.00,766.00
D,D5-4008BRB,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Brass - Black Marble,966.00,766.00
D,D5-4008PWW,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Pewter - White Marble,966.00,766.00
D,D5-4008PWB,EXCENTRICA Essence,Table Lamp - 1x60W - E12 - Pewter - Black Marble,966.00,766.00
D,D5-4009WHI,EXCENTRICA,Floor Lamp - 1x100W Incand or 32W CFL - E26 - White,1740.00,1374.00
D,D5-4009RED,EXCENTRICA,Floor Lamp - 1x100W Incand or 32W CFL - E26 - Red,1740.00,1374.00
D,D5-4009BLK,EXCENTRICA,Floor Lamp - 1x100W Incand or 32W CFL - E26 - Black,1740.00,1374.00
D,D5-4009BRW,EXCENTRICA Essence,Floor Lamp - 1x100W Incand or 32W CFL - E26 - Brass  - White Marble,2002.00,1586.00
D,D5-4009BRB,EXCENTRICA Essence,Floor Lamp - 1x100W Incand or 32W CFL - E26 -  Brass - Black Marble,2002.00,1586.00
D,D5-4009PWW,EXCENTRICA Essence,Floor Lamp - 1x100W Incand or 32W CFL - E26 - Pewter - White Marble,2002.00,1586.00
D,D5-4009PWB,EXCENTRICA Essence,Floor Lamp - 1x100W Incand or 32W CFL - E26 - Pewter marbel Black Marble,2002.00,1586.00
D,D5-4010WHI,EXCENTRICA,Floor Lamp - 1x150W Incand or 32W CFL - E26 - White,6938.00,5400.00
D,D5-4010RED,EXCENTRICA,Floor Lamp - 1x150W Incand or 32W CFL - E26 - Red,6938.00,5400.00
D,D5-4010BLK,EXCENTRICA,Floor Lamp - 1x150W Incand or 32W CFL - E26 - Black,6938.00,5400.00
D,D5-4011WHI,EXCENTRICA,Floor Lamp - 1x60W Incand or 23W CFL - E26 - White,1064.00,846.00
D,D5-4011RED,EXCENTRICA,Floor Lamp - 1x60W Incand or 23W CFL - E26 - Red,1064.00,846.00
D,D5-4011BLK,EXCENTRICA,Floor Lamp - 1x60W Incand or 23W CFL - E26 - Black,1064.00,846.00
D,D5-4046BRW,EXCENTRICA Essence,Table Lamp - 1x60W Incand or 23W CFL - E26 - Brass - White Marble,1516.00,1208.00
D,D5-4046BRB,EXCENTRICA Essence,Table Lamp - 1x60W Incand or 23W CFL - E26 - Brass - Black Marble,1516.00,1208.00
D,D5-4046PWW,EXCENTRICA Essence,Table Lamp - 1x60W Incand or 23W CFL - E26 - Pewter - White Marble,1516.00,1208.00
D,D5-4046PWB,EXCENTRICA Essence,Table Lamp - 1x60W Incand or 23W CFL - E26 -  Pewter - Black Marble,1516.00,1208.00
D,D5-1022WHI,LILY,Suspension 1x32W - E26 - White,1550.00,1230.00
D,D5-1022RED,LILY,Suspension 1x32W - E26 - Red,1550.00,1230.00
D,D5-1022BRO,LILY,Suspension 1x32W - E26 - Brown,1550.00,1230.00
D,D5-1023WHI,RAFIA,Suspension - 1x60W - E26 - White,390.00,312.00
D,D5-1023RED,RAFIA,Suspension - 1x60W - E26 - Red,390.00,312.00
D,D5-1023BEI,RAFIA,Suspension - 1x60W - E26 - Beige,390.00,312.00
D,D5-1024WHI,RAFIA,Suspension - 1x100W - E26 - White,610.00,490.00
D,D5-1024RED,RAFIA,Suspension - 1x100W - E26 - Red,610.00,490.00
D,D5-1024BEI,RAFIA,Suspension - 1x100W - E26 - Beige,610.00,490.00
D,D5-1025WHI,RAFIA,Suspension - 1x150W - E26 - White,858.00,690.00
D,D5-1025RED,RAFIA,Suspension - 1x150W - E26 - Red,858.00,690.00
D,D5-1025BEI,RAFIA,Suspension - 1x150W - E26 - Beige,858.00,690.00
D,D5-1026WHI,RAFIA,Suspension - 1x105W - E26 - White,1646.00,1310.00
D,D5-1026RED,RAFIA,Suspension - 1x105W - E26 - Red,1646.00,1310.00
D,D5-1026BEI,RAFIA,Suspension - 1x105W - E26 - Beige,1646.00,1310.00
D,D5-1027WHI,SPIDER,Suspension - 6x20W Halogen or 4W LED - MR16 -GU10 - White,1344.00,1070.00
D,D5-1027BRA,SPIDER,Suspension - 6x20W Halogen or 4W LED - MR16 -GU10 - Brass,1606.00,1282.00
D,D5-1027BCH,SPIDER,Suspension - 6x20W Halogen or 4W LED - MR16 -GU10 - Chrome ,1606.00,1282.00
D,D5-1028WHI,SPIDER,Suspension - 8x20W Halogen or 4W LED - MR16 -GU10 - White,1732.00,1380.00
D,D5-1028BRA,SPIDER,Suspension - 8x20W Halogen or 4W LED - MR16 -GU10 - Polished Brass,2060.00,1644.00
D,D5-1028BCH,SPIDER,Suspension - 8x20W Halogen or 4W LED - MR16 -GU10 - Black Chrome ,2060.00,1644.00
D,D5-1029WHI,SPIDER,Suspension - 10x20W Halogen or 4W LED - MR16 -GU10 - White,2174.00,1732.00
D,D5-1029BRA,SPIDER,Suspension - 10x20W Halogen or 4W LED - MR16 -GU10 -  Polished Brass,2580.00,2058.00
D,D5-1029BCH,SPIDER,Suspension - 10x20W Halogen or 4W LED - MR16 -GU10 - Black Chrome ,2580.00,2058.00
D,D5-1030WHI,SPIDER,Suspension - 12x20W Halogen or 4W LED - MR16 -GU10 - White,2524.00,2010.00
D,D5-1030BRA,SPIDER,Suspension - 12x20W Halogen or 4W LED - MR16 -GU10 - Polished Brass,2982.00,2380.00
D,D5-1030BCH,SPIDER,Suspension - 12x20W Halogen or 4W LED - MR16 -GU10 - Black Chrome ,2982.00,2380.00
D,D5-3021WHI,WINGS,Wall - Square - 1x6W LED -700mA - 3000K - White,608.00,486.00
D,D5-3021BLK,WINGS,Wall - Square - 1x6W LED -700mA - 3000K - Black,608.00,486.00
D,D5-3021BRA,WINGS essence,Wall - Square - 1x6W LED -700mA - 3000K - Brass,790.00,634.00
D,D5-3021PWT,WINGS essence,Wall - Square - 1x6W LED -700mA - 3000K - Pewter,790.00,634.00
D,D5-3022WHI,WINGS,Wall - Rectangular - 1x14W LED -700mA - 3000K - White,910.00,726.00
D,D5-3022BLK,WINGS,Wall - Rectangular - 1x14W LED -700mA - 3000K - Black,910.00,726.00
D,D5-3022BRA,WINGS essence,Wall - Rectangular - 1x14W LED -700mA - 3000K - Brass,1146.00,914.00
D,D5-3022PWT,WINGS essence,Wall - Rectangular - 1x14W LED -700mA - 3000K - Rectangular Pewter,1146.00,914.00
D,D5-3025WHI,PLIÉ,Wall - 1x6W LED -700mA - 3000K - White,560.00,448.00
D,D5-3025BLK,PLIÉ,Wall - 1x6W LED -700mA - 3000K - Black,560.00,448.00
D,D5-3025RED,PLIÉ,Wall - 1x6W LED -700mA - 3000K - Red,560.00,448.00
D,D5-3025BRA,PLIÉ essence,Wall - 1x6W LED -700mA - 3000K - Brass,756.00,606.00
D,D5-3025PWT,PLIÉ essence,Wall - 1x6W LED -700mA - 3000K - Pewter,756.00,606.00
D,D5-4012WHI,PLIÉ,Table Lamp - 1x6W LED -700mA - 3000K - White,530.00,422.00
D,D5-4012BLK,PLIÉ,Table Lamp - 1x6W LED -700mA - 3000K - Black,530.00,422.00
D,D5-4012RED,PLIÉ,Table Lamp - 1x6W LED -700mA - 3000K - Red,530.00,422.00
D,D5-4012BRA,PLIÉ essence,Table Lamp - 1x6W LED -700mA - 3000K - Brass,698.00,560.00
D,D5-4012PWT,PLIÉ essence,Table Lamp - 1x6W LED -700mA - 3000K - Pewter,698.00,560.00
D,D5-4013WHI,PLIÉ,Table Lamp - 1x6W LED -700mA - 3000K - White,630.00,504.00
D,D5-4013BLK,PLIÉ,Table Lamp - 1x6W LED -700mA - 3000K - Black,630.00,504.00
D,D5-4013RED,PLIÉ,Table Lamp - 1x6W LED -700mA - 3000K - Red,630.00,504.00
D,D5-4013BRA,PLIÉ essence,Table Lamp - 1x6W LED -700mA - 3000K - Brass,830.00,664.00
D,D5-4013PWT,PLIÉ essence,Table Lamp - 1x6W LED -700mA - 3000K -  Pewter,830.00,664.00
D,D5-4014WHI,PLIÉ,Floor Lamp - 1x6W LED -700mA - 3000K - White,984.00,780.00
D,D5-4014BLK,PLIÉ,Floor Lamp - 1x6W LED -700mA - 3000K - Black,984.00,780.00
D,D5-4014RED,PLIÉ,Floor Lamp - 1x6W LED -700mA - 3000K - Red,984.00,780.00
D,D5-4014BRA,PLIÉ essence,Floor Lamp - 1x6W LED -700mA - 3000K - Brass,1244.00,990.00
D,D5-4014PWT,PLIÉ essence,Floor Lamp - 1x6W LED -700mA - 3000K - Pewter,1244.00,990.00
D,D5-4018WHI,BUTTERFLY,Table Lamp 2x28W - G9 - White,790.00,632.00
D,D5-4018BLK,BUTTERFLY,Table Lamp 2x28W - G9 - Black,790.00,632.00
D,D5-1029,KONICA,Suspension - 1x25W CFL - E26 - Translucent ,1442.00,1142.00
D,D5-4019BRA,KONICA,Floor Lamp - 1x25W CFL - E26 - Translucent - Brass,3568.00,2790.00
D,D5-4019BLK,KONICA,Floor Lamp - 1x25W CFL - E26 - Translucent -Black ,3568.00,2790.00
D,D5-1063BRZ,LUZ OCULTA METAL,Suspension - 1x100W Incand or 32W CFL - E26 - Bronze,2984.00,2390.00
D,D5-1063BRA,LUZ OCULTA METAL,Suspension - 1x100W Incand or 32W CFL - E26 - Brass,2984.00,2390.00
D,D5-1031BRZ,LUZ OCULTA METAL,Suspension - 1x100W Incand or 32W CFL - E26 - Bronze,1036.00,830.00
D,D5-1031BRA,LUZ OCULTA METAL,Suspension - 1x100W Incand or 32W CFL - E26 - Brass,1036.00,830.00
D,D5-1032BRZ,LUZ OCULTA METAL,Suspension - 1x60W Incand or 23W CFL - E26 - Bronze,770.00,620.00
D,D5-1032BRA,LUZ OCULTA METAL,Suspension - 1x60W Incand or 23W CFL - E26 - Brass,770.00,620.00
D,D5-1033BRZ,LUZ OCULTA METAL,Suspension - 1x30W - G9 - Bronze,574.00,462.00
D,D5-1033BRA,LUZ OCULTA METAL,Suspension - 1x30W - G9 - Brass,574.00,462.00
D,D5-1034BRZ,LUZ OCULTA METAL,Suspension - 1x30W - G9 - Bronze,434.00,350.00
D,D5-1034BRA,LUZ OCULTA METAL,Suspension - 1x30W - G9 - Brass,434.00,350.00
D,D5-3027BRZ,LUZ OCULTA METAL,Wall - 1x30W - G9 - Bronze,678.00,546.00
D,D5-3027BRA,LUZ OCULTA METAL,Wall - 1x30W - G9 - Brass,678.00,546.00
D,D5-3028BRZ,LUZ OCULTA METAL,Wall - 1x30W - G9 - Bronze,594.00,478.00
D,D5-3028BRA,LUZ OCULTA METAL,Wall - 1x30W - G9 - Brass,594.00,478.00
